iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
2159,8000,3119,1.5805,0.0097,3.0772,5.157,0.0178,0.09,7.3,0.91,0.0,456.0,174,191,91,38,42,20,575.0,0.0,0.0001,31741.0,,,,
2160,8000,3135,1.678,0.0031,3.2788,4.799,0.0112,0.07,8.09,0.89,0.0,667.0,257,317,93,39,48,14,393.0,0.0,0.0001,31666.0,,,,
2161,8000,3152,1.7225,0.0114,3.3523,5.081,0.0203,0.1,4.91,0.84,0.0,754.0,393,283,78,52,38,10,348.0,0.01,0.0001,30534.0,,,,
2162,8000,3169,1.5968,0.012,3.1023,5.535,0.0195,0.1,2.67,0.87,0.0,401.0,180,180,41,45,45,10,654.0,0.01,0.0001,31772.0,,,,
2163,8000,3186,1.5124,0.0189,2.9168,5.57,0.0125,0.07,2.93,0.93,0.0,318.0,126,175,17,40,55,5,824.0,0.01,0.0001,31702.0,,,,
2164,8000,3202,1.5668,0.0065,3.0495,5.48,0.009,0.06,4.38,0.93,0.0,360.0,153,188,19,42,52,5,728.0,0.02,0.0001,31778.0,,,,
2165,8000,3219,1.6401,0.0143,3.1842,5.209,0.0144,0.09,3.9,0.91,0.0,635.0,224,306,105,35,48,17,413.0,0.02,0.0001,31731.0,,,,
2166,8000,3235,1.666,0.0117,3.2345,5.063,0.0105,0.07,4.48,0.91,0.0,616.0,267,323,26,43,52,4,426.0,0.02,0.0001,31701.0,,,,
2167,8000,3252,1.6789,0.0131,3.257,5.06,0.011,0.07,4.57,0.91,0.0,588.0,285,285,18,48,48,3,446.0,0.02,0.0001,31694.0,,,,
2168,8000,3269,1.6929,0.0279,3.2543,4.986,0.0108,0.07,4.55,0.91,0.0,656.0,344,301,11,52,46,2,400.0,0.03,0.0001,31722.0,,,,
2169,8000,3285,1.7201,0.0222,3.3199,4.887,0.0116,0.08,4.73,0.91,0.0,763.0,352,357,54,46,47,7,344.0,0.03,0.0001,31715.0,,,,
2170,8000,3302,1.7623,0.0332,3.3804,4.716,0.014,0.1,5.15,0.91,0.0,843.0,415,385,43,49,46,5,311.0,0.03,0.0001,31701.0,,,,
2171,8000,3318,1.7422,0.0428,3.3202,4.663,0.0108,0.08,6.48,0.92,0.0,812.0,353,442,17,43,54,2,323.0,0.02,0.0001,31703.0,,,,
2172,8000,3335,1.7369,0.0217,3.3525,4.618,0.0103,0.07,11.97,0.93,0.0,719.0,272,426,21,38,59,3,365.0,0.02,0.0001,31710.0,,,,
2173,8000,3352,1.7034,0.0422,3.2457,4.805,0.0103,0.07,9.05,0.93,0.0,585.0,234,326,25,40,56,4,448.0,0.03,0.0001,31697.0,,,,
2174,8000,3368,1.6442,0.0265,3.1599,4.893,0.01,0.06,9.08,0.94,0.0,552.0,206,302,44,37,55,8,475.0,0.04,0.0001,31747.0,,,,
2175,8000,3385,1.5944,0.027,3.0611,5.12,0.0085,0.06,10.56,0.94,0.0,458.0,196,226,36,43,49,8,572.0,0.02,0.0001,31709.0,,,,
2176,8000,3401,1.5368,0.0142,2.9754,5.35,0.0099,0.04,9.11,0.94,0.0,387.0,146,191,50,38,49,13,677.0,0.01,0.0001,31748.0,,,,
2177,8000,3418,1.5223,0.0182,2.9388,5.427,0.0113,0.06,8.31,0.94,0.0,381.0,167,151,63,44,40,17,688.0,0.01,0.0001,31705.0,,,,
2178,8000,3435,1.4758,0.0097,2.8638,5.483,0.0091,0.06,8.42,0.95,0.0,313.0,133,129,51,42,41,16,838.0,0.01,0.0001,31715.0,,,,
2179,8000,3451,1.494,0.0186,2.8855,5.45,0.0093,0.05,8.79,0.95,0.0,327.0,142,111,74,43,34,23,802.0,0.01,0.0001,31762.0,,,,
2180,8000,3468,1.5317,0.0239,2.9495,5.315,0.0069,0.05,10.45,0.95,0.0,343.0,155,114,74,45,33,22,764.0,0.01,0.0001,31795.0,,,,
2181,8000,3485,1.588,0.0492,3.0152,5.173,0.0114,0.07,11.11,0.95,0.0,411.0,179,143,89,44,35,22,638.0,0.01,0.0001,30561.0,,,,
2182,8000,3502,1.5868,0.0534,3.0015,5.347,0.0099,0.06,8.31,0.95,0.0,376.0,174,132,70,46,35,19,697.0,0.01,0.0001,31731.0,,,,
2183,8000,3518,1.5583,0.0456,2.9578,5.491,0.0122,0.06,6.06,0.94,0.0,339.0,155,129,55,46,38,16,773.0,0.01,0.0001,31729.0,,,,
2184,8000,3535,1.5265,0.038,2.9071,5.454,0.0092,0.06,7.4,0.93,0.0,300.0,119,143,38,40,48,13,874.0,0.02,0.0001,31773.0,,,,
2185,8000,3551,1.4865,0.0319,2.8443,5.672,0.0069,0.04,7.58,0.94,0.0,277.0,74,120,83,27,43,30,946.0,0.02,0.0001,31757.0,,,,
2186,8000,3568,1.4793,0.0337,2.8299,5.581,0.0136,0.06,6.28,0.93,0.0,331.0,92,128,111,28,39,34,792.0,0.02,0.0001,31731.0,,,,
2187,8000,3584,1.4831,0.0241,2.8574,5.418,0.0101,0.06,6.55,0.93,0.0,326.0,112,124,90,34,38,28,804.0,0.03,0.0001,31733.0,,,,
2188,8000,3601,1.4662,0.0202,2.83,5.505,0.0103,0.06,5.79,0.95,0.0,329.0,130,123,76,40,37,23,797.0,0.05,0.0001,31736.0,,,,
2189,8000,3618,1.4166,0.022,2.7308,5.702,0.0149,0.07,3.67,0.96,0.0,288.0,95,106,87,33,37,30,910.0,0.1,0.0001,31735.0,,,,
2190,8000,3634,1.4145,0.033,2.7056,5.74,0.0141,0.06,3.12,0.96,0.0,265.0,93,79,93,35,30,35,989.0,0.16,0.0001,31790.0,,,,
2191,8000,3651,1.3881,0.0167,2.6821,5.748,0.0138,0.06,3.3,0.97,0.0,196.0,53,64,79,27,33,40,1337.0,0.23,0.0001,31732.0,,,,
2192,8000,3667,1.3724,0.0144,2.6588,5.697,0.0103,0.06,3.68,0.98,0.0,240.0,58,70,112,24,29,47,1092.0,0.29,0.0001,31738.0,,,,
2193,8000,3684,1.3683,0.0049,2.6708,5.709,0.0098,0.06,3.25,0.98,0.0,225.0,69,56,100,31,25,44,1165.0,0.26,0.0001,31753.0,,,,
2194,8000,3700,1.3552,0.0136,2.6242,5.695,0.0138,0.07,2.82,0.98,0.0,246.0,81,83,82,33,34,33,1066.0,0.23,0.0001,31782.0,,,,
2195,8000,3717,1.3777,0.0099,2.6756,5.61,0.015,0.07,2.63,0.98,0.0,262.0,79,100,83,30,38,32,1001.0,0.2,0.0001,31791.0,,,,
2196,8000,3734,1.4078,0.0038,2.7515,5.538,0.011,0.06,3.32,0.97,0.0,344.0,105,145,94,31,42,27,762.0,0.14,0.0001,31794.0,,,,
2197,8000,3750,1.4357,0.0075,2.7927,5.454,0.0088,0.06,3.26,0.97,0.0,316.0,104,153,59,33,48,19,830.0,0.17,0.0001,31720.0,,,,
2198,8000,3767,1.4576,0.006,2.8385,5.376,0.0103,0.07,3.24,0.97,0.0,417.0,146,203,68,35,49,16,629.0,0.24,0.0001,31765.0,,,,
2199,8000,3783,1.5136,0.0105,2.9386,5.283,0.0096,0.07,3.84,0.97,0.0,496.0,182,270,44,37,54,9,529.0,0.21,0.0001,31787.0,62,17,433,12
2200,8000,3815,1.5446,0.0118,2.9969,5.251,0.0111,0.07,4.24,0.97,0.0,532.0,188,304,40,35,57,8,493.0,0.12,0.0001,31873.0,,,,
2201,8000,3832,1.6191,0.0353,3.0953,5.266,0.0106,0.07,4.8,0.95,0.0,465.0,207,230,28,45,49,6,564.0,0.12,0.0001,30637.0,,,,
2202,8000,3849,1.5842,0.038,3.0231,5.436,0.0068,0.05,5.8,0.95,0.0,343.0,163,152,28,48,44,8,764.0,0.15,0.0001,31731.0,,,,
2203,8000,3865,1.5654,0.0326,2.9959,5.422,0.008,0.06,5.24,0.95,0.0,320.0,160,131,29,50,41,9,819.0,0.19,0.0001,31749.0,,,,
2204,8000,3882,1.5576,0.0478,2.9525,5.43,0.0091,0.06,4.56,0.94,0.0,331.0,143,149,39,43,45,12,792.0,0.24,0.0001,31741.0,,,,
2205,8000,3899,1.6572,0.0467,3.1517,5.177,0.0079,0.06,7.74,0.92,0.0,525.0,194,214,117,37,41,22,499.0,0.17,0.0001,31752.0,,,,
2206,8000,3915,1.6874,0.0489,3.2036,5.068,0.0076,0.06,8.46,0.93,0.0,502.0,184,263,55,37,52,11,522.0,0.12,0.0001,31769.0,,,,
2207,8000,3932,1.6506,0.0293,3.1704,5.077,0.0077,0.06,6.54,0.94,0.0,554.0,209,301,44,38,54,8,473.0,0.1,0.0001,31763.0,,,,
2208,8000,3948,1.6922,0.0362,3.2374,5.036,0.0071,0.06,6.52,0.93,0.0,558.0,213,313,32,38,56,6,470.0,0.08,0.0001,31764.0,,,,
2209,8000,3965,1.6886,0.0247,3.254,5.01,0.0075,0.06,7.94,0.93,0.0,556.0,188,338,30,34,61,5,471.0,0.06,0.0001,31729.0,,,,
2210,8000,3982,1.7131,0.0309,3.2897,4.973,0.0076,0.06,8.09,0.92,0.0,549.0,228,299,22,42,54,4,477.0,0.03,0.0001,31738.0,,,,
2211,8000,3998,1.7009,0.0165,3.2936,4.896,0.0082,0.07,7.18,0.92,0.0,583.0,232,316,35,40,54,6,450.0,0.03,0.0001,31727.0,,,,
2212,8000,4015,1.7032,0.0298,3.2712,4.832,0.0088,0.07,5.47,0.93,0.0,568.0,250,297,21,44,52,4,462.0,0.04,0.0001,31699.0,,,,
2213,8000,4031,1.742,0.0286,3.3513,4.861,0.0084,0.07,7.06,0.93,0.0,582.0,283,268,31,49,46,5,450.0,0.09,0.0001,31729.0,,,,
2214,8000,4048,1.7373,0.0238,3.3496,4.732,0.0108,0.07,10.83,0.93,0.0,585.0,285,278,22,49,48,4,448.0,0.12,0.0001,31780.0,,,,
2215,8000,4065,1.7121,0.0271,3.2923,4.805,0.0159,0.08,8.77,0.94,0.0,646.0,308,324,14,48,50,2,406.0,0.12,0.0001,31714.0,,,,
2216,8000,4081,1.6595,0.0069,3.2291,4.871,0.0136,0.08,5.51,0.95,0.0,719.0,316,378,25,44,53,3,365.0,0.11,0.0001,31691.0,,,,
2217,8000,4098,1.6767,0.0495,3.1784,4.944,0.015,0.09,5.24,0.95,0.0,697.0,277,400,20,40,57,3,376.0,0.08,0.0001,31721.0,,,,
2218,8000,4114,1.5866,0.0289,3.0415,5.074,0.0124,0.08,4.7,0.96,0.0,537.0,212,298,27,39,55,5,488.0,0.07,0.0001,31662.0,,,,
2219,8000,4131,1.5316,0.0356,2.9194,5.267,0.0107,0.07,4.28,0.96,0.0,398.0,144,237,17,36,60,4,659.0,0.06,0.0001,31777.0,,,,
2220,8000,4147,1.4695,0.027,2.8181,5.544,0.0086,0.06,6.94,0.96,0.0,283.0,92,150,41,33,53,14,926.0,0.07,0.0001,31803.0,,,,
2221,8000,4165,1.5738,0.0306,3.0236,5.466,0.0112,0.06,5.29,0.93,0.0,402.0,136,168,98,34,42,24,652.0,0.08,0.0001,30600.0,,,,
2222,8000,4181,1.5848,0.0365,3.0334,5.4,0.0144,0.07,3.25,0.93,0.0,481.0,239,154,88,50,32,18,545.0,0.05,0.0001,31720.0,,,,
2223,8000,4198,1.6215,0.0292,3.1174,5.407,0.0088,0.06,5.5,0.93,0.0,511.0,214,231,66,42,45,13,513.0,0.05,0.0001,31786.0,,,,
2224,8000,4214,1.6639,0.0268,3.2012,5.179,0.0104,0.07,4.1,0.93,0.0,580.0,270,270,40,47,47,7,452.0,0.05,0.0001,31777.0,,,,
2225,8000,4231,1.6825,0.0554,3.181,5.148,0.0124,0.07,7.63,0.93,0.0,573.0,297,258,18,52,45,3,457.0,0.03,0.0001,31716.0,,,,
2226,8000,4248,1.6808,0.0483,3.1909,5.111,0.0133,0.07,4.63,0.93,0.0,566.0,271,283,12,48,50,2,463.0,0.03,0.0001,31718.0,,,,
2227,8000,4264,1.6655,0.0448,3.1671,5.088,0.0108,0.06,4.53,0.93,0.0,549.0,273,259,17,50,47,3,477.0,0.03,0.0001,31726.0,,,,
2228,8000,4281,1.6768,0.0497,3.1788,5.014,0.0136,0.08,3.79,0.94,0.0,536.0,269,252,15,50,47,3,489.0,0.03,0.0001,31774.0,,,,
2229,8000,4297,1.6666,0.044,3.1703,4.869,0.0114,0.08,3.91,0.93,0.0,548.0,290,239,19,53,44,3,478.0,0.02,0.0001,31721.0,,,,
2230,8000,4314,1.6022,0.0389,3.0522,4.933,0.0093,0.07,3.78,0.94,0.0,446.0,217,212,17,49,48,4,588.0,0.02,0.0001,31795.0,,,,
2231,8000,4330,1.5431,0.0274,2.9604,5.105,0.0079,0.06,4.32,0.95,0.0,362.0,165,166,31,46,46,9,724.0,0.02,0.0001,31784.0,,,,
2232,8000,4347,1.5955,0.0258,3.0682,5.041,0.0087,0.07,4.18,0.95,0.0,419.0,181,205,33,43,49,8,626.0,0.07,0.0001,31787.0,,,,
2233,8000,4364,1.6739,0.0315,3.2149,4.895,0.0094,0.07,4.46,0.95,0.0,588.0,277,253,58,47,43,10,446.0,0.12,0.0001,31718.0,,,,
2234,8000,4380,1.7223,0.0141,3.3429,4.832,0.0104,0.07,4.86,0.94,0.0,732.0,355,337,40,48,46,5,358.0,0.11,0.0001,31713.0,,,,
2235,8000,4397,1.7763,0.0267,3.423,4.821,0.0115,0.08,7.17,0.93,0.0,858.0,490,347,21,57,40,2,306.0,0.15,0.0001,31715.0,,,,
2236,8000,4413,1.7408,0.016,3.373,4.908,0.0115,0.08,4.24,0.93,0.0,903.0,481,413,9,53,46,1,290.0,0.16,0.0001,31722.0,,,,
2237,8000,4430,1.7722,0.0261,3.4142,4.827,0.0106,0.07,6.3,0.94,0.0,891.0,488,403,0,55,45,0,294.0,0.15,0.0001,31731.0,,,,
2238,8000,4446,1.7314,0.028,3.3289,4.817,0.0099,0.07,5.61,0.94,0.0,792.0,427,365,0,54,46,0,331.0,0.08,0.0001,31776.0,,,,
2239,8000,4463,1.7144,0.0133,3.3228,4.677,0.0081,0.06,6.92,0.94,0.0,705.0,369,336,0,52,48,0,372.0,0.04,0.0001,31725.0,,,,
2240,8000,4480,1.6659,-0.0022,3.2577,4.787,0.0083,0.07,6.12,0.93,0.0,580.0,271,309,0,47,53,0,452.0,0.04,0.0001,31778.0,,,,
2241,8000,4497,1.7546,0.0053,3.4195,4.704,0.0162,0.08,5.02,0.92,0.0,623.0,302,320,1,48,51,0,421.0,0.05,0.0001,30632.0,,,,
2242,8000,4513,1.7178,-0.0031,3.3655,4.917,0.0102,0.08,4.14,0.93,0.0,689.0,320,368,1,46,53,0,380.0,0.06,0.0001,31801.0,,,,
2243,8000,4530,1.7569,-0.008,3.453,4.822,0.0127,0.08,3.77,0.92,0.0,903.0,428,474,1,47,52,0,290.0,0.06,0.0001,31735.0,,,,
2244,8000,4546,1.7917,-0.0034,3.5135,4.838,0.0121,0.08,5.29,0.9,0.0,955.0,474,476,5,50,50,1,274.0,0.05,0.0001,31784.0,,,,
2245,8000,4563,1.7332,-0.0145,3.4197,4.976,0.0102,0.07,5.17,0.91,0.0,759.0,353,403,3,47,53,0,345.0,0.03,0.0001,31717.0,,,,
2246,8000,4580,1.6879,-0.0068,3.3148,5.091,0.0086,0.06,5.72,0.92,0.0,633.0,293,339,1,46,54,0,414.0,0.04,0.0001,31747.0,,,,
2247,8000,4596,1.7186,0.0128,3.3374,5.078,0.0095,0.06,9.06,0.92,0.0,548.0,261,283,4,48,52,1,478.0,0.04,0.0001,31729.0,,,,
2248,8000,4613,1.7058,0.0323,3.2729,5.11,0.0103,0.07,4.79,0.91,0.0,533.0,257,272,4,48,51,1,492.0,0.04,0.0001,31725.0,,,,
2249,8000,4629,1.6673,0.0186,3.2249,5.324,0.0082,0.06,6.44,0.92,0.0,454.0,216,234,4,48,52,1,577.0,0.04,0.0001,31780.0,123,5,384,24
2250,8000,4661,1.6522,0.0211,3.1903,5.301,0.0094,0.07,4.16,0.9,0.0,444.0,190,249,5,43,56,1,590.0,0.04,0.0001,31870.0,,,,
2251,8000,4678,1.631,0.0257,3.1403,5.44,0.0083,0.07,4.59,0.9,0.0,400.0,180,210,10,45,52,2,655.0,0.03,0.0001,31798.0,,,,
2252,8000,4694,1.573,0.0328,3.0098,5.538,0.0062,0.05,6.12,0.93,0.0,286.0,131,146,9,46,51,3,917.0,0.01,0.0001,31742.0,,,,
2253,8000,4711,1.5747,0.0272,3.0234,5.358,0.0075,0.07,4.4,0.92,0.0,335.0,146,169,20,44,50,6,783.0,0.01,0.0001,31780.0,,,,
2254,8000,4727,1.6008,0.0321,3.0657,5.333,0.0074,0.07,5.84,0.93,0.0,347.0,146,188,13,42,54,4,755.0,0.02,0.0001,31729.0,,,,
2255,8000,4744,1.6084,0.0211,3.1035,5.308,0.0077,0.06,5.62,0.93,0.0,442.0,171,243,28,39,55,6,593.0,0.04,0.0001,31730.0,,,,
2256,8000,4761,1.6425,0.0345,3.1438,5.213,0.0097,0.07,5.71,0.93,0.0,483.0,193,278,12,40,58,2,543.0,0.03,0.0001,31719.0,,,,
2257,8000,4777,1.6482,0.0469,3.1305,5.233,0.0083,0.06,5.79,0.94,0.0,489.0,191,282,16,39,58,3,536.0,0.04,0.0001,31716.0,,,,
2258,8000,4794,1.7101,0.0393,3.2671,5.041,0.0073,0.06,7.19,0.94,0.0,573.0,245,321,7,43,56,1,457.0,0.05,0.0001,31734.0,,,,
2259,8000,4810,1.6034,0.0253,3.0833,5.199,0.0107,0.07,5.36,0.95,0.0,500.0,236,254,10,47,51,2,524.0,0.04,0.0001,31732.0,,,,
2260,8000,4827,1.5753,0.0228,3.0321,5.267,0.0068,0.05,6.68,0.95,0.0,434.0,218,213,3,50,49,1,604.0,0.03,0.0001,31724.0,,,,
2261,8000,4844,1.5809,0.0386,3.0134,5.463,0.0105,0.06,8.57,0.93,0.0,355.0,177,176,2,50,50,1,738.0,0.02,0.0001,30593.0,,,,
2262,8000,4861,1.5967,0.0359,3.0509,5.525,0.0136,0.06,4.15,0.9,0.0,399.0,204,190,5,51,48,1,657.0,0.02,0.0001,31704.0,,,,
2263,8000,4877,1.6916,0.0524,3.2064,5.321,0.0158,0.07,4.85,0.89,0.0,520.0,284,223,13,55,43,2,504.0,0.02,0.0001,31721.0,,,,
2264,8000,4894,1.6904,0.0267,3.2565,5.261,0.0115,0.07,4.61,0.88,0.0,705.0,393,285,27,56,40,4,372.0,0.03,0.0001,31777.0,,,,
2265,8000,4910,1.6788,0.0491,3.1885,5.397,0.0256,0.07,4.96,0.89,0.0,687.0,362,313,12,53,46,2,382.0,0.03,0.0001,31790.0,,,,
2266,8000,4927,1.5745,0.0469,2.9863,5.694,0.0141,0.05,5.58,0.93,0.0,398.0,244,148,6,61,37,2,659.0,0.03,0.0001,31776.0,,,,
2267,8000,4944,1.5186,0.0411,2.8882,5.835,0.0079,0.04,5.42,0.94,0.0,328.0,197,118,13,60,36,4,799.0,0.03,0.0001,31767.0,,,,
2268,8000,4960,1.4647,0.0203,2.8236,5.816,0.007,0.04,5.52,0.94,0.0,277.0,150,110,17,54,40,6,946.0,0.03,0.0001,31741.0,,,,
2269,8000,4977,1.4575,0.0134,2.8263,5.777,0.0059,0.04,7.27,0.95,0.0,230.0,100,92,38,43,40,17,1140.0,0.04,0.0001,31793.0,,,,
2270,8000,4993,1.4487,0.0185,2.8033,5.773,0.0107,0.05,6.01,0.95,0.0,283.0,117,106,60,41,37,21,926.0,0.03,0.0001,31768.0,,,,
2271,8000,5010,1.4726,0.0142,2.8612,5.629,0.0095,0.05,4.08,0.94,0.0,361.0,133,141,87,37,39,24,726.0,0.03,0.0001,31788.0,,,,
2272,8000,5026,1.4629,0.028,2.809,5.558,0.0118,0.06,3.54,0.94,0.0,342.0,124,140,78,36,41,23,767.0,0.02,0.0001,31739.0,,,,
2273,8000,5043,1.491,0.0218,2.8752,5.502,0.0095,0.05,5.55,0.94,0.0,370.0,133,164,73,36,44,20,708.0,0.01,0.0001,31749.0,,,,
2274,8000,5060,1.5151,0.0156,2.9435,5.378,0.0125,0.07,4.44,0.94,0.0,555.0,202,258,95,36,46,17,472.0,0.03,0.0001,31713.0,,,,
2275,8000,5076,1.612,0.0214,3.1285,5.218,0.0156,0.06,7.86,0.93,0.0,660.0,177,366,117,27,55,18,397.0,0.03,0.0001,31732.0,,,,
2276,8000,5093,1.6587,0.0247,3.2041,5.013,0.0087,0.07,9.09,0.94,0.0,730.0,295,362,73,40,50,10,359.0,0.03,0.0001,31769.0,,,,
2277,8000,5109,1.671,0.0217,3.2263,5.119,0.0122,0.07,8.85,0.93,0.0,608.0,265,327,16,44,54,3,431.0,0.02,0.0001,31746.0,,,,
2278,8000,5126,1.652,0.0315,3.1694,5.239,0.0124,0.06,7.02,0.94,0.0,575.0,260,298,17,45,52,3,456.0,0.02,0.0001,31741.0,,,,
2279,8000,5142,1.6605,0.0222,3.2037,5.265,0.0106,0.06,4.99,0.93,0.0,540.0,210,324,6,39,60,1,485.0,0.02,0.0001,31743.0,,,,
2280,8000,5159,1.6557,0.0236,3.1911,5.253,0.0135,0.06,6.12,0.94,0.0,472.0,183,277,12,39,59,3,555.0,0.01,0.0001,31750.0,,,,
2281,8000,5176,1.6754,0.0167,3.2439,5.257,0.0081,0.06,9.31,0.93,0.0,449.0,221,219,9,49,49,2,584.0,0.02,0.0001,30598.0,,,,
2282,8000,5193,1.5711,0.0149,3.0427,5.592,0.009,0.06,6.78,0.94,0.0,359.0,179,174,6,50,48,2,730.0,0.02,0.0001,31764.0,,,,
2283,8000,5209,1.5054,0.0028,2.9364,5.686,0.0083,0.06,4.77,0.93,0.0,280.0,168,100,12,60,36,4,936.0,0.03,0.0001,31767.0,,,,
2284,8000,5226,1.5261,0.0127,2.9567,5.56,0.0083,0.06,4.76,0.94,0.0,292.0,155,106,31,53,36,11,898.0,0.05,0.0001,31718.0,,,,
2285,8000,5243,1.5326,0.0001,2.9983,5.597,0.0113,0.06,6.05,0.94,0.0,292.0,173,94,25,59,32,9,898.0,0.06,0.0001,31770.0,,,,
2286,8000,5259,1.5084,-0.0241,3.0074,5.434,0.0099,0.07,5.28,0.92,0.0,387.0,226,89,72,58,23,19,677.0,0.1,0.0001,31717.0,,,,
2287,8000,5276,1.5834,-0.0162,3.1347,5.311,0.0083,0.07,6.1,0.9,0.0,477.0,288,129,60,60,27,13,550.0,0.08,0.0001,31777.0,,,,
2288,8000,5292,1.5691,-0.0054,3.0826,5.38,0.0089,0.07,5.41,0.91,0.0,371.0,211,124,36,57,33,10,707.0,0.08,0.0001,31766.0,,,,
2289,8000,5309,1.5067,-0.0048,2.9564,5.507,0.0061,0.05,6.71,0.93,0.0,302.0,165,108,29,55,36,10,868.0,0.05,0.0001,31714.0,,,,
2290,8000,5325,1.5098,0.0107,2.9323,5.536,0.0094,0.06,4.53,0.94,0.0,307.0,165,114,28,54,37,9,854.0,0.06,0.0001,31714.0,,,,
2291,8000,5342,1.5129,0.0211,2.9206,5.635,0.011,0.07,4.28,0.95,0.0,343.0,145,155,43,42,45,13,764.0,0.06,0.0001,31766.0,,,,
2292,8000,5359,1.488,0.0142,2.8836,5.67,0.0097,0.05,5.1,0.96,0.0,323.0,136,148,39,42,46,12,812.0,0.04,0.0001,31775.0,,,,
2293,8000,5375,1.4704,0.0174,2.8429,5.562,0.0096,0.06,4.44,0.97,0.0,307.0,126,141,40,41,46,13,854.0,0.02,0.0001,31775.0,,,,
2294,8000,5392,1.4849,0.0247,2.8565,5.448,0.0107,0.05,3.56,0.98,0.0,379.0,145,188,46,38,50,12,692.0,0.0,0.0001,31705.0,,,,
2295,8000,5408,1.4929,-0.0088,2.9423,5.466,0.0093,0.06,4.57,0.96,0.0,431.0,166,201,64,39,47,15,608.0,0.0,0.0001,31761.0,,,,
2296,8000,5425,1.4937,0.0026,2.9187,5.521,0.0087,0.05,5.61,0.96,0.0,349.0,133,166,50,38,48,14,751.0,0.0,0.0001,31720.0,,,,
2297,8000,5441,1.5632,-0.0041,3.0664,5.105,0.0128,0.06,8.76,0.96,0.0,452.0,159,242,51,35,54,11,580.0,0.0,0.0001,31714.0,,,,
2298,8000,5458,1.56,0.0175,3.0195,5.336,0.0077,0.05,7.14,0.96,0.0,429.0,174,195,60,41,45,14,611.0,0.01,0.0001,31713.0,,,,
2299,8000,5475,1.5089,0.0296,2.8933,5.535,0.0079,0.06,5.68,0.96,0.0,360.0,195,121,44,54,34,12,728.0,0.01,0.0001,31756.0,164,5,343,32
2300,8000,5506,1.4632,0.0223,2.8172,5.847,0.0071,0.05,6.58,0.95,0.0,236.0,135,73,28,57,31,12,1111.0,0.01,0.0001,31913.0,,,,
2301,8000,5524,1.5383,0.0218,2.9697,5.791,0.0118,0.04,7.36,0.92,0.0,309.0,179,92,38,58,30,12,848.0,0.01,0.0001,30605.0,,,,
2302,8000,5540,1.5434,0.0157,2.9934,5.678,0.0098,0.04,6.34,0.9,0.0,456.0,181,215,60,40,47,13,575.0,0.01,0.0001,31843.0,,,,
2303,8000,5557,1.5464,0.0184,3.0014,5.631,0.0247,0.07,5.12,0.9,0.0,519.0,189,209,121,36,40,23,505.0,0.01,0.0001,31788.0,,,,
2304,8000,5573,1.5972,0.0154,3.1038,5.352,0.0132,0.06,4.96,0.92,0.0,559.0,292,155,112,52,28,20,469.0,0.01,0.0001,31723.0,,,,
2305,8000,5590,1.6554,0.013,3.2139,5.305,0.0058,0.05,10.46,0.93,0.0,514.0,327,172,15,64,33,3,510.0,0.02,0.0001,31728.0,,,,
2306,8000,5606,1.5767,0.0286,3.031,5.439,0.0115,0.08,6.05,0.95,0.0,475.0,298,131,46,63,28,10,552.0,0.02,0.0001,31761.0,,,,
2307,8000,5623,1.6168,0.0275,3.1093,5.358,0.015,0.07,7.05,0.93,0.0,434.0,229,175,30,53,40,7,604.0,0.01,0.0001,31705.0,,,,
2308,8000,5640,1.6584,0.0255,3.193,5.206,0.0071,0.06,13.56,0.94,0.0,467.0,263,194,10,56,42,2,561.0,0.01,0.0001,31698.0,,,,
2309,8000,5656,1.6135,0.0107,3.1336,5.268,0.0096,0.07,8.67,0.94,0.0,501.0,282,210,9,56,42,2,523.0,0.01,0.0001,31713.0,,,,
2310,8000,5673,1.5541,0.0024,3.0337,5.403,0.0097,0.07,9.68,0.95,0.0,416.0,235,168,13,56,40,3,630.0,0.0,0.0001,31756.0,,,,
2311,8000,5689,1.5282,0.0102,2.9652,5.413,0.0073,0.06,11.13,0.95,0.0,329.0,177,139,13,54,42,4,797.0,0.01,0.0001,31752.0,,,,
2312,8000,5706,1.491,0.0102,2.8949,5.501,0.0064,0.05,14.38,0.96,0.0,274.0,111,121,42,41,44,15,957.0,0.01,0.0001,31766.0,,,,
2313,8000,5723,1.4493,0.0094,2.8207,5.654,0.0069,0.05,10.48,0.96,0.0,269.0,99,102,68,37,38,25,975.0,0.0,0.0001,31721.0,,,,
2314,8000,5739,1.5269,0.0213,2.9537,5.701,0.0105,0.07,19.01,0.95,0.0,301.0,104,118,79,35,39,26,871.0,0.0,0.0001,31707.0,,,,
2315,8000,5756,1.5343,0.0314,2.945,5.666,0.0083,0.06,8.16,0.93,0.0,378.0,153,148,77,40,39,20,694.0,0.01,0.0001,31708.0,,,,
2316,8000,5772,1.5399,0.0369,2.9418,5.716,0.0138,0.08,4.92,0.93,0.0,347.0,145,162,40,42,47,12,755.0,0.02,9.9e-05,31788.0,,,,
2317,8000,5789,1.5284,0.0402,2.9109,5.74,0.0107,0.07,4.15,0.93,0.0,327.0,124,177,26,38,54,8,802.0,0.02,9.9e-05,31725.0,,,,
